2013-10-28 00:00:00,2013-10-28 00:00:00,349.266994914
2013-10-29 00:00:00,2013-10-29 00:00:00,356.166427334
2013-10-30 00:00:00,2013-10-30 00:00:00,362.14627164
2013-10-31 00:00:00,2013-10-31 00:00:00,367.329134346
2013-11-01 00:00:00,2013-11-01 00:00:00,371.821274983
2013-11-02 00:00:00,2013-11-02 00:00:00,375.714785619
2013-11-03 00:00:00,2013-11-03 00:00:00,375.716995981
2013-11-04 00:00:00,2013-11-04 00:00:00,375.719197345
2013-11-05 00:00:00,2013-11-05 00:00:00,312.291871115
2013-11-06 00:00:00,2013-11-06 00:00:00,257.321261668
2013-11-07 00:00:00,2013-11-07 00:00:00,276.482487923
2013-11-08 00:00:00,2013-11-08 00:00:00,294.086316912
2013-11-09 00:00:00,2013-11-09 00:00:00,308.346275752
2013-11-10 00:00:00,2013-11-10 00:00:00,308.348119626
2013-11-11 00:00:00,2013-11-11 00:00:00,308.349955993
2013-11-12 00:00:00,2013-11-12 00:00:00,320.709034063
2013-11-13 00:00:00,2013-11-13 00:00:00,331.420574355
2013-11-14 00:00:00,2013-11-14 00:00:00,340.704240653
2013-11-15 00:00:00,2013-11-15 00:00:00,348.750409165
2013-11-16 00:00:00,2013-11-16 00:00:00,348.752386439
2013-11-17 00:00:00,2013-11-17 00:00:00,348.754355665
2013-11-18 00:00:00,2013-11-18 00:00:00,348.756316873
2013-11-19 00:00:00,2013-11-19 00:00:00,355.730048468
2013-11-20 00:00:00,2013-11-20 00:00:00,361.774258076
2013-11-21 00:00:00,2013-11-21 00:00:00,367.012877119
2013-11-22 00:00:00,2013-11-22 00:00:00,371.553313342
2013-11-23 00:00:00,2013-11-23 00:00:00,375.488653895
2013-11-24 00:00:00,2013-11-24 00:00:00,375.490681648
2013-11-25 00:00:00,2013-11-25 00:00:00,375.492701145
2013-11-26 00:00:00,2013-11-26 00:00:00,373.917946534
2013-11-27 00:00:00,2013-11-27 00:00:00,372.553406788
2013-11-28 00:00:00,2013-11-28 00:00:00,371.371053039
2013-11-29 00:00:00,2013-11-29 00:00:00,370.346593493
2013-11-30 00:00:00,2013-11-30 00:00:00,369.458975172
2013-12-01 00:00:00,2013-12-01 00:00:00,369.460920795
2013-12-02 00:00:00,2013-12-02 00:00:00,369.462858498
2013-12-03 00:00:00,2013-12-03 00:00:00,306.869483205
2013-12-04 00:00:00,2013-12-04 00:00:00,314.446245529
2013-12-05 00:00:00,2013-12-05 00:00:00,314.447935332
2013-12-06 00:00:00,2013-12-06 00:00:00,319.020397803
2013-12-07 00:00:00,2013-12-07 00:00:00,315.005987907
2013-12-08 00:00:00,2013-12-08 00:00:00,315.007659391
2013-12-09 00:00:00,2013-12-09 00:00:00,315.00932407
2013-12-10 00:00:00,2013-12-10 00:00:00,311.530316228
2013-12-11 00:00:00,2013-12-11 00:00:00,308.515364553
2013-12-12 00:00:00,2013-12-12 00:00:00,305.902595765
2013-12-13 00:00:00,2013-12-13 00:00:00,306.630006218
2013-12-14 00:00:00,2013-12-14 00:00:00,299.282956053
2013-12-15 00:00:00,2013-12-15 00:00:00,299.284518897
2013-12-16 00:00:00,2013-12-16 00:00:00,299.286075377
2013-12-17 00:00:00,2013-12-17 00:00:00,290.924277977
2013-12-18 00:00:00,2013-12-18 00:00:00,278.691396241
2013-12-19 00:00:00,2013-12-19 00:00:00,269.086902816
2013-12-20 00:00:00,2013-12-20 00:00:00,260.763128243
2013-12-21 00:00:00,2013-12-21 00:00:00,247.565888247
2013-12-22 00:00:00,2013-12-22 00:00:00,247.56721033
2013-12-23 00:00:00,2013-12-23 00:00:00,247.568527031
2013-12-24 00:00:00,2013-12-24 00:00:00,236.130906192
2013-12-25 00:00:00,2013-12-25 00:00:00,226.218390739
2013-12-26 00:00:00,2013-12-26 00:00:00,226.219611519
2013-12-27 00:00:00,2013-12-27 00:00:00,213.639781263
2013-12-28 00:00:00,2013-12-28 00:00:00,198.748276341
2013-12-29 00:00:00,2013-12-29 00:00:00,198.74938071
2013-12-30 00:00:00,2013-12-30 00:00:00,198.750480584
2013-12-31 00:00:00,2013-12-31 00:00:00,182.852628992
2014-01-01 00:00:00,2014-01-01 00:00:00,169.074524165
2014-01-02 00:00:00,2014-01-02 00:00:00,159.128104197
2014-01-03 00:00:00,2014-01-03 00:00:00,149.51064706
2014-01-04 00:00:00,2014-01-04 00:00:00,142.172863428
2014-01-05 00:00:00,2014-01-05 00:00:00,142.173733433
2014-01-06 00:00:00,2014-01-06 00:00:00,142.174599896
2014-01-07 00:00:00,2014-01-07 00:00:00,109.885401121
2014-01-08 00:00:00,2014-01-08 00:00:00,108.828523019
2014-01-09 00:00:00,2014-01-09 00:00:00,107.912651299
2014-01-10 00:00:00,2014-01-10 00:00:00,107.118985189
2014-01-11 00:00:00,2014-01-11 00:00:00,106.431230627
2014-01-12 00:00:00,2014-01-12 00:00:00,106.431951335
2014-01-13 00:00:00,2014-01-13 00:00:00,106.432669109
2014-05-24 00:00:00,2014-05-24 00:00:00,84.9595093429
2014-05-25 00:00:00,2014-05-25 00:00:00,84.9598844882
2014-05-26 00:00:00,2014-05-26 00:00:00,84.9602581052
2014-05-27 00:00:00,2014-05-27 00:00:00,87.2365262653
2014-05-28 00:00:00,2014-05-28 00:00:00,89.2093486131
2014-05-29 00:00:00,2014-05-29 00:00:00,90.9191838179
2014-05-30 00:00:00,2014-05-30 00:00:00,92.4010961383
2014-05-31 00:00:00,2014-05-31 00:00:00,93.6854746646
2014-06-01 00:00:00,2014-06-01 00:00:00,93.6858564359
2014-06-02 00:00:00,2014-06-02 00:00:00,93.6862366518
2014-06-03 00:00:00,2014-06-03 00:00:00,94.7994199081
2014-06-04 00:00:00,2014-06-04 00:00:00,97.7596198014
2014-06-05 00:00:00,2014-06-05 00:00:00,100.325186116
2014-06-06 00:00:00,2014-06-06 00:00:00,100.553339936
2014-06-07 00:00:00,2014-06-07 00:00:00,101.748823892
2014-06-08 00:00:00,2014-06-08 00:00:00,101.749210348
2014-06-09 00:00:00,2014-06-09 00:00:00,101.749595229
2014-06-10 00:00:00,2014-06-10 00:00:00,102.785736259
2014-06-11 00:00:00,2014-06-11 00:00:00,103.683778356
2014-06-12 00:00:00,2014-06-12 00:00:00,105.459843562
2014-06-13 00:00:00,2014-06-13 00:00:00,107.99686708
2014-06-14 00:00:00,2014-06-14 00:00:00,109.197966453
2014-06-15 00:00:00,2014-06-15 00:00:00,109.198355883
2014-06-16 00:00:00,2014-06-16 00:00:00,109.198743727
2014-06-17 00:00:00,2014-06-17 00:00:00,110.239751626
2014-06-18 00:00:00,2014-06-18 00:00:00,111.142011973
2014-06-19 00:00:00,2014-06-19 00:00:00,111.924023994
2014-06-20 00:00:00,2014-06-20 00:00:00,112.60182039
2014-06-21 00:00:00,2014-06-21 00:00:00,113.189296191
2014-06-22 00:00:00,2014-06-22 00:00:00,113.189681865
2014-06-23 00:00:00,2014-06-23 00:00:00,113.190065967
2014-06-24 00:00:00,2014-06-24 00:00:00,113.699262255
2014-06-25 00:00:00,2014-06-25 00:00:00,113.142883793
2014-06-26 00:00:00,2014-06-26 00:00:00,112.660736639
2014-06-27 00:00:00,2014-06-27 00:00:00,112.242923209
2014-06-28 00:00:00,2014-06-28 00:00:00,112.878603941
2014-06-29 00:00:00,2014-06-29 00:00:00,112.878978197
2014-06-30 00:00:00,2014-06-30 00:00:00,112.879350928
2014-07-01 00:00:00,2014-07-01 00:00:00,84.4957591875
2014-07-02 00:00:00,2014-07-02 00:00:00,90.8267076671
2014-07-03 00:00:00,2014-07-03 00:00:00,95.3158444771
2014-07-04 00:00:00,2014-07-04 00:00:00,98.208738029
2014-07-05 00:00:00,2014-07-05 00:00:00,100.715965191
2014-07-06 00:00:00,2014-07-06 00:00:00,100.716308117
2014-07-07 00:00:00,2014-07-07 00:00:00,100.716649645
2014-07-08 00:00:00,2014-07-08 00:00:00,102.889636389
2014-07-09 00:00:00,2014-07-09 00:00:00,104.772942377
2014-07-10 00:00:00,2014-07-10 00:00:00,108.400708956
2014-07-11 00:00:00,2014-07-11 00:00:00,111.544829148
2014-07-12 00:00:00,2014-07-12 00:00:00,112.274263636
2014-07-13 00:00:00,2014-07-13 00:00:00,112.274616085
2014-07-14 00:00:00,2014-07-14 00:00:00,112.274967099
2014-07-15 00:00:00,2014-07-15 00:00:00,113.904957947
2014-07-16 00:00:00,2014-07-16 00:00:00,114.319897994
2014-07-17 00:00:00,2014-07-17 00:00:00,114.679559313
2014-07-18 00:00:00,2014-07-18 00:00:00,114.991312132
2014-07-19 00:00:00,2014-07-19 00:00:00,115.261543991
2014-07-20 00:00:00,2014-07-20 00:00:00,115.261891326
2014-07-21 00:00:00,2014-07-21 00:00:00,115.262237245
2014-07-22 00:00:00,2014-07-22 00:00:00,115.496481951
2014-07-23 00:00:00,2014-07-23 00:00:00,114.701759123
2014-07-24 00:00:00,2014-07-24 00:00:00,114.013041379
2014-07-25 00:00:00,2014-07-25 00:00:00,113.416194688
2014-07-26 00:00:00,2014-07-26 00:00:00,111.901184668
2014-07-27 00:00:00,2014-07-27 00:00:00,111.901516942
2014-07-28 00:00:00,2014-07-28 00:00:00,111.901847862
2014-07-29 00:00:00,2014-07-29 00:00:00,110.588871379
2014-07-30 00:00:00,2014-07-30 00:00:00,110.589197572
2014-07-31 00:00:00,2014-07-31 00:00:00,109.451320338
2014-08-01 00:00:00,2014-08-01 00:00:00,109.462992953
2014-08-02 00:00:00,2014-08-02 00:00:00,108.475355162
2014-08-03 00:00:00,2014-08-03 00:00:00,108.475672848
2014-08-04 00:00:00,2014-08-04 00:00:00,108.47598924
2014-08-05 00:00:00,2014-08-05 00:00:00,105.62446947
2014-08-06 00:00:00,2014-08-06 00:00:00,103.153185052
2014-08-07 00:00:00,2014-08-07 00:00:00,101.011438315
2014-08-08 00:00:00,2014-08-08 00:00:00,99.1552912064
2014-08-09 00:00:00,2014-08-09 00:00:00,97.5466640187
